First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
3.3,2.886364,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,82.57,36.0,8.0,0.0
0.0,2.906690920023811,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,81.81,28.56,9.0,0.0
1.153267209999999,0.7736294433333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,67.69,20.0,7.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.4,36.12,8.0,0.0
2.263158,1.3736614800000007,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,23.0,9.0,0.0
4.35,3.96,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,98.0,38.28,9.0,0.0
0.0,0.10160411999999999,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,50.0,26.0,9.0,0.0
2.071429,1.7900174699999993,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,74.0,21.0,8.0,0.0
1.4670317370000006,2.4029521899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,81.11,25.0,9.0,0.0
3.441176,1.363636,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,90.0,33.61,9.0,0.0
2.386364,1.8311164512857154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,73.1,27.5,3.0,0.0
1.4670317370000006,2.4029521899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,81.11,25.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
0.78,0.3493513800000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,58.0,25.0,7.0,0.0
0.0,2.9742200939999974,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,81.49,41.34,10.0,0.0
2.428571,1.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,63.0,21.0,7.0,0.0
3.04,2.590909,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,73.92,35.35,10.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.4,36.12,8.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
0.0,0.6134125400000001,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,64.0,18.0,7.0,0.0
3.700491259999998,3.8803199049999972,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0,0.0
4.043478,2.8823316483333348,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,86.64,46.0,9.0,0.0
2.333333,1.74,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,4.0,73.0,37.0,10.0,0.0
2.368421,1.1909278900000002,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,74.0,25.0,7.0,0.0
0.5,2.9742200939999974,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,79.68,39.87,10.0,0.0
1.526316,0.157895,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,48.0,21.0,7.0,0.0
0.2,0.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,17.0,23.0,9.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
0.0,1.2763154345,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,83.0,43.0,9.0,0.0
0.375,0.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.57111111111111,37.0,8.0,0.0
3.04,2.590909,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,73.92,35.35,10.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,82.34,37.22,8.0,0.0
1.1183549899999994,0.17901325000000004,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,61.0,19.0,9.0,0.0
0.0,1.188776286666667,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,77.0,18.0,9.0,0.0
2.833333,3.318182,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,81.17,24.78,8.0,0.0
3.204545,2.3922200160000013,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,28.0,10.0,0.0
0.214286,0.20976169,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,18.0,7.0,0.0
1.176471,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,72.02,24.97,7.0,0.0
0.0,1.2524753900000014,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,78.63,16.0,9.0,0.0
2.66,0.8,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,26.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,82.63,36.12,8.0,0.0
4.2,3.65625,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,89.99,35.98,9.0,0.0
1.8530177800000012,0.51072389,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,72.0,20.0,9.0,0.0
3.441176,1.363636,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,90.0,33.61,9.0,0.0
0.0,1.1877677499999997,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,67.0,31.0,9.0,0.0
0.0,0.33691389999999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,50.0,20.0,7.0,0.0
1.913043,3.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,35.0,9.0,0.0
1.833333,1.3797328299999996,3.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,75.02,38.0,8.0,0.0
2.36,0.40739395,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,27.0,7.0,0.0
1.605263,1.2196742900000006,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,22.0,9.0,0.0
4.428571,3.8702150299999967,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,100.0,35.93,9.0,0.0
4.083333,4.277778,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,96.11,47.23,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,82.63,36.12,8.0,0.0
1.095238,0.12369028,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,55.28,20.0,7.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
2.613636,2.03125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,80.0,29.0,7.0,0.0
1.961538,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,33.0,9.0,0.0
1.315789,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,64.0,28.0,9.0,0.0
1.833333,2.2183528200000002,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,80.42,44.0,8.0,0.0
0.0,0.4806132600000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,66.0,22.0,9.0,0.0
0.48,1.618615680000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,70.0,24.0,9.0,0.0
2.94,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,75.0,19.0,9.0,0.0
2.92,1.777778,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,78.52,31.0,9.0,0.0
4.16,2.539833404166665,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,79.0,48.0,4.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,37.0,7.0,0.0
0.97619,1.111111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,27.59,10.0,0.0
0.18,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,54.0,17.0,7.0,0.0
0.225,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,60.0,27.0,9.0,0.0
1.645833,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,42.0,9.0,0.0
2.0,0.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,64.55,22.0,4.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,37.0,7.0,0.0
2.125,1.409091,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,81.0,31.0,9.0,0.0
0.45,0.3612391000000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,56.0,23.0,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
0.0,0.4806132600000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,66.0,22.0,9.0,0.0
2.94,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,75.0,19.0,9.0,0.0
2.392857,3.222222,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,42.0,7.0,0.0
2.03125,2.906690920023811,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,75.22,25.86,9.0,0.0
2.925,2.222222,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,74.0,26.0,9.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,75.21,27.66,7.0,0.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0,0.0
2.1,0.596154,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,22.0,9.0,0.0
3.083333,3.522727,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,96.0,42.0,9.0,0.0
3.0,1.763717983333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,83.0,26.0,9.0,0.0
0.18,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,54.0,17.0,7.0,0.0
3.083333,3.522727,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,96.0,42.0,9.0,0.0
1.125,1.0625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,65.0,14.0,7.0,0.0
2.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,33.0,9.0,0.0
0.0,0.11111212999999999,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,53.0,25.0,9.0,0.0
1.676471,2.678571,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.52,12.0,4.0,0.0
2.0,0.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,64.55,22.0,4.0,0.0
3.35,4.5,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,71.0,21.0,9.0,0.0
1.4670317370000006,2.4029521899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,81.11,25.0,9.0,0.0
3.913043,2.833333,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,80.87,40.61,10.0,0.0
1.526316,0.157895,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,48.0,21.0,7.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,82.63,36.12,8.0,0.0
3.04,2.590909,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,73.92,35.35,10.0,0.0
0.5,1.857143,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,42.0,9.0,0.0
2.714286,2.722222,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,78.16,25.0,9.0,0.0
2.454545,1.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,35.0,4.0,0.0
0.97619,1.111111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,27.59,10.0,0.0
4.166667,4.413043,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,90.14,38.92,9.0,0.0
2.613636,2.03125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,80.0,29.0,7.0,0.0
2.386364,1.8311164512857154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,73.1,27.5,3.0,0.0
1.1954898400000011,1.5230920366666654,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,31.0,7.0,0.0
0.78,0.3493513800000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,58.0,25.0,7.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,6.0,74.69,25.8,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
2.25,0.22006298999999999,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,59.0,20.0,9.0,0.0
1.951104211785716,1.7671407459999975,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,93.0,30.0,9.0,0.0
4.043478,2.8823316483333348,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,86.64,46.0,9.0,0.0
2.66,0.8,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,26.0,9.0,0.0
0.97619,0.85144176,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,66.0,25.0,8.0,0.0
0.5,1.857143,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,42.0,9.0,0.0
0.0,0.49369303999999986,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,55.0,12.0,4.0,0.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0,0.0
4.428571,3.8702150299999967,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,100.0,35.93,9.0,0.0
0.886364,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,74.55,35.0,9.0,0.0
2.472222,1.26,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,75.56,19.0,8.0,0.0
1.52381,1.2490500399999995,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,73.43,36.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,82.63,36.12,8.0,0.0
2.0,0.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,57.0,29.0,4.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,82.34,37.22,8.0,0.0
2.03125,2.906690920023811,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,75.22,25.86,9.0,0.0
2.52381,1.0843146276666666,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,35.0,9.0,0.0
2.263158,1.3736614800000007,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,23.0,9.0,0.0
1.184211,0.136364,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,62.0,14.0,7.0,0.0
0.0,1.01282828,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,66.0,20.0,9.0,0.0
3.4,1.0689924500000003,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,70.0,33.0,9.0,0.0
0.97619,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.0,45.0,9.0,0.0
0.0,2.2183528200000002,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,83.64,44.0,8.0,0.0
0.0,0.7528729900000001,1.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,67.0,6.0,7.0,0.0
3.785714,3.846064360607147,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,91.34,49.0,10.0,0.0
0.333333,0.9773379099999998,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,27.0,9.0,0.0
3.225,1.90625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,75.0,32.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,23.0,9.0,0.0
2.125,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,80.0,36.0,9.0,0.0
3.5,1.275,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,81.0,44.0,9.0,0.0
1.125,1.0625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,65.0,14.0,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
2.375,2.818182,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,70.0,26.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.4,36.12,8.0,0.0
3.086957,2.65625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,28.0,9.0,0.0
2.571429,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,70.45,19.0,7.0,0.0
0.97619,1.111111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,27.59,10.0,0.0
0.0,0.6028587300000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,65.0,19.0,9.0,0.0
0.0,2.2228793358333347,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,85.0,26.66,9.0,0.0
1.676471,2.678571,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.52,12.0,4.0,0.0
2.5,2.545455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,75.32,25.0,8.0,0.0
4.428571,3.8702150299999967,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,100.0,35.93,9.0,0.0
1.5625,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,55.0,18.0,9.0,0.0
2.18,1.566667,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,65.0,28.06,9.0,0.0
3.022727,1.3679299899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,16.0,9.0,0.0
1.575,1.108696,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,52.0,21.0,4.0,0.0
4.2,3.65625,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,89.99,35.98,9.0,0.0
4.23913,3.796420884999997,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,105.0,45.0,9.0,0.0
1.184211,0.136364,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,62.0,14.0,7.0,0.0
2.714286,2.722222,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,78.16,25.0,9.0,0.0
0.0,1.9393270139999992,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,79.93,33.0,4.0,0.0
0.652174,3.9393014771904777,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.28,38.19,9.0,0.0
1.52381,1.2490500399999995,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,73.43,36.0,9.0,0.0
1.951104211785716,1.7671407459999975,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,93.0,30.0,9.0,0.0
2.083333,1.763158,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,75.71,17.78,3.0,0.0
0.0,0.15665235000000002,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,42.0,9.0,7.0,0.0
0.0,1.2524753900000014,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,78.63,16.0,9.0,0.0
1.4670317370000006,2.4029521899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,81.11,25.0,9.0,0.0
0.45,0.3612391000000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,56.0,23.0,7.0,0.0
1.575,1.108696,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,52.0,21.0,4.0,0.0
1.605263,1.2196742900000006,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,22.0,9.0,0.0
0.705882,0.4099295300000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,62.0,24.0,8.0,0.0
2.472222,1.26,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,75.56,19.0,8.0,0.0
3.700491259999998,3.8803199049999972,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,75.21,27.66,7.0,0.0
0.0,0.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,63.0,26.0,7.0,0.0
0.0,0.7528729900000001,1.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,67.0,6.0,7.0,0.0
1.8812344800000007,1.5104455500000011,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,23.0,8.0,0.0
0.97619,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.0,45.0,9.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
3.4,3.4,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,91.0,33.0,10.0,0.0
0.6468443900000003,0.48542865999999985,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,60.0,13.0,3.0,0.0
0.0,1.01282828,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,66.0,20.0,9.0,0.0
2.36,0.40739395,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,27.0,7.0,0.0
3.62,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,85.0,29.0,9.0,0.0
1.0,1.380952,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,72.63,26.0,8.0,0.0
3.145833,2.727273,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,31.0,8.0,0.0
0.0,2.9742200939999974,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,81.49,41.34,10.0,0.0
2.92,0.23544246000000005,1.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,8.0,78.59,21.0,7.0,0.0
2.15,2.569207116,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,75.4,28.0,9.0,0.0
0.5,0.7271285000000001,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,66.0,15.0,10.0,0.0
3.421053,2.5965406595833347,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,81.74,45.0,8.0,0.0
0.76087,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,34.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.4,36.12,8.0,0.0
0.214286,0.20976169,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,18.0,7.0,0.0
3.225,1.90625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,75.0,32.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,32.0,9.0,0.0
2.94,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,75.0,19.0,9.0,0.0
3.700491259999998,3.8803199049999972,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0,0.0
0.32,0.023575030000000004,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,53.0,15.0,9.0,0.0
0.52,1.1227833599999995,3.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,60.0,32.0,4.0,0.0
0.76087,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,34.0,9.0,0.0
0.0,0.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,63.0,26.0,7.0,0.0
0.652174,1.6035564216666662,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,31.0,7.0,0.0
2.571429,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,70.45,19.0,7.0,0.0
1.03125,0.666667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,74.0,18.0,3.0,0.0
0.52,1.1227833599999995,3.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,60.0,32.0,4.0,0.0
2.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,33.0,9.0,0.0
0.0,0.6028587300000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,65.0,19.0,9.0,0.0
1.785714,0.8677173599999999,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,73.0,20.0,9.0,0.0
0.886364,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,74.55,35.0,9.0,0.0
3.785714,3.846064360607147,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,91.34,49.0,10.0,0.0
3.083333,3.522727,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,96.0,42.0,9.0,0.0
4.16,2.539833404166665,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,79.0,48.0,4.0,0.0
1.095238,0.12369028,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,55.28,20.0,7.0,0.0
2.642857,2.75,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,75.0,35.0,9.0,0.0
1.184211,0.136364,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,62.0,14.0,7.0,0.0
2.428571,1.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,63.0,21.0,7.0,0.0
0.705882,0.4099295300000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,62.0,24.0,8.0,0.0
0.5,1.375,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,56.0,31.0,7.0,0.0
